User_ID,Age_Years,Gender,Body_Mass_KG,Height_CM,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories_Burned,Notes,Calories
3721,31.5,Female,92.9,164.8,15674,27,HIIT,153,3,2354.8,,2356.0
3722,21.3,Male,73.3,183.4,19354,60,Running,95,6,2626.0,High intensity,2629.0
3723,47.1,Female,71.9,165.8,13161,10,Running,115,6,2030.4,,2033.0
3724,48.3,Male,62.5,153.1,12116,36,Yoga,148,3,2103.5,Evening workout,2106.0
3725,55.2,Female,104.8,157.7,14051,73,Yoga,130,4,2727.7,,2724.0
3726,28.9,Female,118.6,183.6,18626,69,Cycling,79,7,2988.3,High intensity,2985.0
3727,52.6,Female,113.5,174.7,18096,100,Walking,114,6,3191.6,Good workout,3188.0
3728,25.1,Female,118.0,164.1,14054,98,Yoga,177,2,2984.2,,2987.0
3729,20.0,Female,65.8,177.9,15070,50,Running,119,9,2514.6,,2512.0
3730,31.0,Male,68.1,158.2,10485,30,Cycling,94,6,1932.0,Evening workout,1936.0
3731,30.6,Female,47.1,151.1,15413,23,Swimming,133,2,1948.3,Evening workout,1951.0
3732,62.7,Male,106.2,166.1,12855,29,Running,158,7,2556.1,,2553.0
3733,49.2,Female,46.3,159.3,7153,101,Swimming,60,10,2398.0,Good workout,2398.0
3734,51.7,Male,110.0,158.1,6587,94,Walking,137,10,2815.0,Good workout,2814.0
3735,62.0,Female,86.6,180.9,9827,96,Running,104,4,2469.1,,2465.0
3736,36.2,Male,78.8,151.6,7861,20,Swimming,128,1,1687.3,,1687.0
3737,55.4,Male,86.1,173.4,11804,75,Swimming,99,10,2702.2,,2698.0
3738,33.4,Female,64.0,168.1,14979,93,Cycling,167,9,3048.5,High intensity,3050.0
3739,19.3,Female,112.2,166.2,2297,33,Walking,97,10,1999.7,Good workout,1995.0
3740,57.2,Female,89.7,192.5,15745,98,Yoga,179,8,3288.9,Low effort,3289.0
3741,34.2,Male,119.1,159.5,1357,46,Yoga,178,5,2092.6,Evening workout,2093.0
3742,51.4,Male,86.3,177.6,17300,95,Walking,157,3,2995.2,Morning session,2992.0
3743,59.6,Female,91.0,187.5,15433,33,HIIT,83,4,2247.2,Low effort,2247.0
3744,33.6,Female,49.6,177.6,17624,24,Cycling,63,3,1883.8,Low effort,1884.0
3745,55.1,Male,93.4,150.5,11796,21,Cycling,150,10,2473.6,,2475.0
3746,19.8,Male,81.3,152.8,19210,119,HIIT,128,8,3330.9,,3328.0
3747,19.6,Female,78.8,164.6,9115,104,Cycling,166,5,2644.6,,2644.0
3748,43.7,Male,117.7,159.7,4860,116,Cycling,72,8,2660.6,Low effort,2658.0
3749,30.5,Female,114.1,170.7,13443,73,Running,163,1,2586.7,,2586.0
3750,64.1,Female,,186.7,5447,40,Swimming,80,9,1945.6,Evening workout,1945.0
3751,48.6,Female,63.7,164.7,17521,62,Swimming,160,10,2962.9,Morning session,2961.0
3752,51.5,Male,84.0,172.5,2967,103,HIIT,91,3,2104.1,Good workout,2107.0
3753,56.4,Male,,163.3,7579,114,Yoga,97,1,2244.7,Low effort,2242.0
3754,20.7,Male,104.2,164.4,5849,93,Swimming,154,3,2400.7,Evening workout,2405.0
3755,25.0,Male,86.2,159.3,8167,81,Swimming,91,2,2085.4,Evening workout,2088.0
3756,40.0,Female,116.8,158.2,8466,53,Cycling,138,7,2447.5,Good workout,2450.0
3757,31.4,Male,109.9,193.3,13349,39,Yoga,178,10,2796.8,Low effort,2794.0
3758,44.7,Female,97.3,188.2,3019,44,Yoga,116,4,1799.5,High intensity,1795.0
3759,46.6,Female,51.2,154.4,7174,30,HIIT,107,7,1802.2,,1799.0
3760,56.4,Female,49.2,174.4,16689,113,Running,89,3,2707.7,,2709.0
3761,56.2,Male,68.6,191.4,8092,72,Cycling,166,6,2449.4,Evening workout,2452.0
3762,18.2,Female,72.1,175.5,18576,101,Swimming,130,7,3045.0,Morning session,3041.0
3763,34.3,Female,106.1,157.1,11505,112,Swimming,97,7,2925.6,Morning session,2928.0
3764,58.9,Male,61.6,171.1,3355,26,HIIT,154,5,1676.4,,1676.0
3765,47.9,Female,64.6,174.6,19890,21,Swimming,103,6,2384.4,Evening workout,2387.0
3766,30.1,Male,47.2,161.8,1333,27,Swimming,85,3,1151.3,Low effort,1152.0
3767,38.4,Male,81.1,158.5,3562,101,Walking,159,4,2319.4,Low effort,2318.0
3768,36.1,Male,59.6,159.7,15776,69,Cycling,169,6,2725.6,Morning session,2721.0
3769,36.7,Female,95.1,159.7,2795,76,Walking,166,3,2152.5,High intensity,2148.0
3770,42.8,Male,92.2,158.4,16270,24,Cycling,149,7,2561.4,Morning session,2561.0
3771,39.6,Male,52.4,175.4,1253,25,HIIT,167,3,1433.5,,1433.0
3772,48.5,Male,57.9,184.2,4657,31,Swimming,61,9,1714.1,Morning session,1714.0
3773,34.3,Male,92.1,176.6,10615,104,Running,102,4,2627.1,High intensity,2628.0
3774,40.5,,47.3,180.7,4237,72,Running,168,2,1906.3,Evening workout,1911.0
3775,49.3,Male,109.3,168.1,4331,40,Swimming,102,6,1944.0,,1949.0
3776,27.2,Female,117.2,192.3,2027,10,Walking,122,9,1798.2,Morning session,1797.0
3777,27.7,Male,75.1,187.2,15199,84,Walking,132,10,2958.3,Evening workout,2960.0
3778,53.4,Female,70.4,155.3,19550,15,Yoga,117,10,2596.2,Evening workout,2593.0
3779,25.5,Male,100.1,164.4,14283,96,Swimming,176,2,2840.4,High intensity,2840.0
3780,37.1,Female,78.5,178.4,13186,18,Yoga,107,4,1984.6,,1984.0
3781,49.3,Male,53.0,194.4,17853,61,Yoga,64,5,2374.1,Morning session,2378.0
3782,31.8,Female,106.9,154.2,14781,89,Swimming,150,9,3140.0,,3139.0
3783,45.9,Female,57.8,163.7,16120,71,Cycling,135,7,2688.4,Low effort,2686.0
3784,63.5,Female,113.7,151.3,6983,67,Yoga,94,5,2345.6,Low effort,2347.0
3785,41.3,Male,85.6,172.8,2093,111,Swimming,152,6,2434.3,Low effort,2433.0
3786,32.4,Female,45.1,193.9,5789,117,Cycling,75,9,2380.2,Low effort,2384.0
3787,39.8,Female,91.6,168.5,3912,28,Running,142,4,1733.9,,1737.0
3788,47.4,Female,48.4,173.7,16111,118,Yoga,108,2,2686.7,,2684.0
3789,21.3,Female,107.2,169.2,15332,22,Swimming,119,5,2304.8,Evening workout,2300.0
3790,30.6,Male,96.6,176.5,17564,41,Swimming,166,7,2784.4,Evening workout,2783.0
3791,40.4,Female,54.6,173.0,13259,109,Swimming,176,4,2805.8,,2807.0
3792,25.2,Female,72.6,166.8,10412,18,Yoga,110,1,1649.3,,1646.0
3793,35.1,Female,50.0,174.3,17006,119,Running,150,8,3157.3,Good workout,3161.0
3794,29.0,Male,71.8,180.3,10755,119,Walking,141,5,2779.6,,2780.0
3795,48.8,Female,56.0,,5684,58,Cycling,118,10,2188.0,High intensity,2184.0
3796,31.8,Female,106.6,177.5,8854,46,Swimming,123,2,2028.0,Low effort,2024.0
3797,51.2,Female,96.7,171.1,7417,40,Cycling,164,3,2140.0,Low effort,2136.0
3798,35.1,Female,92.6,154.0,18946,40,Swimming,72,10,2722.2,,2718.0
3799,51.5,Male,111.6,193.2,14127,68,Cycling,153,10,3030.8,,3027.0
3800,28.4,Female,90.6,191.5,18797,64,Walking,85,5,2676.2,Good workout,2680.0
3801,58.6,Female,118.7,157.5,11698,28,Swimming,129,4,2318.1,Low effort,2322.0
3802,29.9,Male,59.6,187.5,18401,72,Swimming,62,9,2646.0,Morning session,2645.0
3803,32.3,Male,115.5,177.1,16428,11,,146,9,2627.6,Evening workout,2630.0
3804,48.5,Male,80.4,161.4,4654,54,Cycling,71,8,1982.7,Evening workout,1978.0
3805,46.9,Female,58.0,174.8,15997,105,Yoga,100,2,2640.5,Low effort,2643.0
3806,43.5,Male,47.8,187.3,14742,52,Walking,164,5,2428.8,,2425.0
3807,35.4,Female,111.6,193.6,9949,107,Running,138,8,2978.9,Evening workout,2981.0
3808,49.1,Male,63.9,164.8,12971,10,Walking,124,8,2090.8,,2091.0
3809,39.1,Female,98.7,193.8,16391,94,Running,122,7,3029.4,Morning session,3025.0
3810,55.7,Male,113.9,190.6,17565,70,Walking,109,4,2817.3,,2821.0
3811,34.6,Female,54.5,183.2,7829,12,Cycling,106,3,1501.6,Good workout,1504.0
3812,40.6,Male,77.4,194.7,11487,100,Walking,67,8,2658.3,,2658.0
3813,41.1,Female,57.5,162.1,3667,53,Swimming,90,8,1835.5,Low effort,1836.0
3814,25.7,Female,95.8,157.7,10991,16,Swimming,70,10,2131.6,Evening workout,2134.0
3815,58.7,Female,76.8,162.5,17287,42,HIIT,76,5,2380.2,Low effort,2382.0
3816,23.4,Female,119.8,185.1,7173,18,Swimming,86,3,1797.2,Low effort,1802.0
3817,22.4,Female,68.5,155.2,10691,39,HIIT,154,5,2108.0,Evening workout,2105.0
3818,61.2,Female,79.2,187.7,16208,27,Cycling,86,4,2194.6,Low effort,2197.0
3819,46.0,Female,114.5,181.9,14235,65,HIIT,137,8,2906.6,Evening workout,2908.0
3820,45.3,Female,84.2,170.5,14663,99,Running,174,2,2890.0,,2894.0
3821,28.6,Male,,193.7,10176,93,Swimming,146,8,2806.1,,2807.0
3822,18.7,Female,88.8,193.6,19748,111,HIIT,115,10,3377.2,Low effort,3377.0
3823,60.9,Female,106.3,156.8,16072,114,HIIT,128,6,3245.7,Low effort,3250.0
3824,36.8,Male,112.6,175.5,6516,40,Yoga,153,4,2113.5,Good workout,2112.0
3825,26.8,Female,77.5,164.9,19599,81,Running,157,3,2883.1,,2880.0
3826,44.8,Male,100.7,191.1,17509,72,Running,106,10,3025.6,Good workout,3024.0
3827,51.5,Female,80.1,172.7,3620,96,HIIT,78,5,2161.8,Morning session,2158.0
3828,61.8,Male,98.0,187.4,18835,59,Walking,116,6,2908.1,Evening workout,2907.0
3829,21.1,Male,63.0,190.5,10200,98,HIIT,90,1,2208.1,High intensity,2205.0
3830,53.6,Female,87.2,164.1,12896,10,Running,75,1,1746.3,Evening workout,1743.0
3831,35.9,Male,56.5,189.0,1696,119,Yoga,104,10,2406.3,Morning session,2402.0
3832,32.9,Female,55.1,165.1,3270,91,,86,3,1843.0,High intensity,1838.0
3833,30.4,Female,114.4,181.5,10226,28,HIIT,120,2,2037.6,Evening workout,2042.0
3834,36.4,Female,56.7,186.7,17060,115,Swimming,85,1,2653.9,Evening workout,2655.0
3835,23.7,Female,85.0,167.9,10727,73,Cycling,162,8,2693.9,Good workout,2691.0
3836,29.8,Male,69.3,169.7,10005,62,HIIT,88,1,1917.8,Good workout,1918.0
3837,54.7,Female,47.7,151.8,16084,15,Cycling,172,10,2492.1,Morning session,2497.0
3838,34.7,Male,47.2,172.2,15816,26,Yoga,174,8,2423.5,,2423.0
3839,40.2,Male,72.8,179.6,7717,55,Walking,162,5,2171.1,Good workout,2175.0
3840,43.4,Female,67.0,152.6,19428,118,Cycling,103,4,3028.3,Morning session,3033.0
3841,46.7,Female,92.3,188.4,2116,81,Cycling,168,8,2411.1,Evening workout,2414.0
3842,50.7,Female,111.4,150.8,18540,115,Running,88,8,3347.8,,3348.0
3843,44.8,Female,86.8,190.1,16179,82,Swimming,168,8,3072.9,Evening workout,3068.0
3844,42.9,Male,84.6,171.8,1988,110,Yoga,169,3,2354.4,Good workout,2352.0
3845,27.0,Female,50.3,178.5,11658,64,Running,170,8,2519.9,,2522.0
3846,64.7,Male,64.4,163.0,6587,100,Swimming,154,1,2292.2,Low effort,2295.0
3847,40.2,Female,55.5,177.2,19212,109,Yoga,61,4,2761.5,,2760.0
3848,38.8,Female,71.9,170.1,16803,15,Running,65,5,2032.0,Evening workout,2029.0
3849,38.1,Female,65.3,194.5,17271,79,Swimming,68,6,2617.5,High intensity,2614.0
3850,60.8,Female,57.6,181.8,11269,118,Cycling,74,5,2566.3,Low effort,2566.0
3851,30.1,Male,79.6,155.3,7088,77,Yoga,143,5,2274.1,Good workout,2275.0
3852,54.4,Male,91.6,150.8,3345,95,Walking,171,5,2461.3,High intensity,2463.0
3853,50.5,Female,72.0,170.7,10276,49,Running,117,9,2360.8,Low effort,2364.0
3854,41.9,Male,65.2,153.3,11543,100,HIIT,61,10,2691.1,High intensity,2693.0
3855,61.4,Male,62.0,152.5,4005,110,Walking,62,10,2379.5,Evening workout,2376.0
3856,28.7,Female,75.4,179.1,5435,75,HIIT,178,3,2204.0,High intensity,2208.0
3857,34.6,Female,104.1,180.7,17220,18,Running,111,2,2211.7,High intensity,2214.0
3858,21.8,Male,81.5,183.2,11687,20,Running,114,10,2250.1,Good workout,2248.0
3859,64.4,Male,65.6,168.0,15147,29,HIIT,112,2,2054.9,Evening workout,2052.0
3860,42.8,Male,58.1,169.4,14613,52,Walking,153,8,2543.4,Good workout,2547.0
3861,47.6,Male,104.3,172.4,16216,112,Walking,131,5,3172.0,,3170.0
3862,26.2,Female,67.1,189.6,7628,67,Yoga,99,5,2044.2,,2045.0
3863,38.2,Female,73.1,174.1,1076,87,Running,144,6,2128.8,Low effort,2125.0
3864,37.4,Male,91.5,164.6,6752,35,Swimming,98,9,2069.7,,2071.0
3865,36.8,Female,74.8,187.1,19946,47,Cycling,102,7,2673.1,Low effort,2677.0
3866,36.3,Male,82.7,172.4,18956,103,Running,177,5,3260.4,High intensity,3260.0
3867,29.5,Male,71.8,151.4,15994,45,Running,72,5,2257.2,,2260.0
3868,54.9,Female,59.4,164.2,6970,111,HIIT,163,10,2816.6,Evening workout,2815.0
3869,59.0,Male,103.7,193.9,8952,108,HIIT,164,9,3063.7,Morning session,3061.0
3870,34.7,Male,47.8,184.2,12862,64,Yoga,171,9,2622.7,High intensity,2621.0
3871,54.6,Female,54.3,159.9,4111,15,HIIT,96,2,1309.2,High intensity,1308.0
3872,56.6,Female,61.7,163.7,3737,12,Cycling,114,7,1556.5,Good workout,1558.0
3873,45.5,Male,55.6,176.8,10544,74,Walking,91,10,2469.4,,2469.0
3874,58.3,Male,92.2,163.1,5649,73,Running,73,1,1948.2,High intensity,1951.0
3875,,Female,49.5,184.5,4868,67,HIIT,124,4,1917.0,,1913.0
3876,64.3,Male,113.6,182.7,8824,67,Walking,86,2,2200.3,Low effort,2197.0
3877,35.3,Male,108.4,150.4,8799,27,Cycling,83,10,2192.9,High intensity,2192.0
3878,31.3,Female,58.5,183.4,13379,32,Swimming,174,9,2435.2,Good workout,2435.0
3879,52.7,Female,94.1,168.5,18386,105,Swimming,172,6,3347.3,Morning session,3346.0
3880,61.2,Female,70.4,173.8,9614,38,HIIT,81,4,1910.3,,1906.0
3881,58.0,Female,116.2,191.7,12101,32,Walking,137,3,2328.7,Low effort,2332.0
3882,24.3,Female,113.3,153.5,8906,45,HIIT,104,4,2128.5,Low effort,2124.0
3883,,Female,51.8,185.8,6359,79,HIIT,67,2,1822.2,High intensity,1827.0
3884,30.5,Male,60.0,162.9,10615,90,Swimming,150,5,2484.2,High intensity,2489.0
3885,35.3,Male,99.9,181.1,19017,91,HIIT,126,9,3255.5,High intensity,3257.0
3886,54.2,Female,100.6,,2753,104,Swimming,123,6,2468.7,Morning session,2464.0
3887,30.8,Female,48.5,188.1,14481,15,Yoga,156,2,1921.5,,1921.0
3888,53.7,Male,92.2,165.4,15130,43,Cycling,174,6,2704.2,Evening workout,2700.0
3889,48.0,Male,61.4,152.6,12114,53,HIIT,106,9,2379.4,Morning session,2377.0
3890,19.5,Male,80.6,169.6,11495,53,Swimming,80,4,2077.8,Good workout,2075.0
3891,33.3,Female,114.6,159.5,1146,36,Walking,91,1,1509.5,,1506.0
3892,26.7,Female,82.7,171.3,8507,109,Walking,163,2,2557.6,Good workout,2554.0
3893,26.9,Male,106.6,152.3,17700,61,Walking,164,5,2916.5,High intensity,2917.0
3894,55.2,Female,92.6,160.9,16977,51,HIIT,104,10,2842.0,Evening workout,2839.0
3895,28.1,Female,54.1,174.7,9797,34,Cycling,103,7,1973.1,Low effort,1978.0
3896,39.8,Female,80.4,191.9,9766,83,Walking,100,8,2489.9,,2490.0
3897,50.3,Male,73.6,157.5,2177,48,Cycling,155,3,1769.3,Low effort,1766.0
3898,53.6,Male,48.8,158.3,12518,119,Walking,111,9,2931.4,Low effort,2927.0
3899,62.5,Female,88.0,164.4,4422,48,Cycling,147,2,1895.0,High intensity,1895.0
3900,40.2,Female,100.1,181.8,3594,21,HIIT,70,4,1558.0,Morning session,1554.0
3901,62.7,Female,86.6,152.0,12074,20,Yoga,160,4,2197.1,Evening workout,2199.0
3902,62.6,Female,57.0,153.6,18148,116,Running,174,6,3306.5,Low effort,3304.0
3903,51.0,Female,90.7,,12392,12,Yoga,144,10,2393.6,Evening workout,2396.0
3904,26.4,Male,77.8,162.1,1435,31,Yoga,77,6,1488.1,,1484.0
3905,41.3,Female,65.8,193.7,4351,13,Swimming,70,3,1323.4,High intensity,1324.0
3906,25.3,Female,101.5,170.1,12169,17,Walking,86,9,2200.3,,2200.0
3907,24.8,,113.9,190.5,17518,23,Yoga,102,5,2451.2,,2450.0
3908,53.6,Male,114.7,168.5,9995,93,HIIT,161,2,2708.3,Good workout,2708.0
3909,35.0,Male,111.4,188.1,3366,97,Cycling,124,6,2462.5,High intensity,2463.0
3910,20.5,Female,92.3,171.0,13367,23,HIIT,113,3,2034.4,,2034.0
3911,45.5,Male,77.5,169.1,12454,101,Cycling,88,8,2769.5,Low effort,2767.0
3912,23.0,Male,80.7,186.7,10668,25,Running,80,3,1765.6,Morning session,1762.0
3913,61.8,Male,77.0,180.8,4415,41,Walking,88,5,1726.8,Good workout,1730.0
3914,61.7,Male,75.7,159.7,11232,73,Running,68,4,2236.4,Low effort,2241.0
3915,38.8,Male,65.8,167.2,18390,85,Cycling,120,4,2824.6,Good workout,2824.0
3916,45.3,Male,71.4,192.6,5691,25,Running,121,2,1576.8,,1577.0
3917,57.2,Female,116.5,188.8,8669,61,HIIT,130,8,2607.8,Evening workout,2608.0
3918,18.6,Male,106.4,169.5,19280,28,Swimming,161,3,2606.6,,2610.0
3919,53.7,Male,70.1,167.1,3748,78,Swimming,154,4,2137.7,Good workout,2139.0
3920,38.4,Female,110.0,160.9,3661,21,Walking,150,6,1926.6,,1925.0
3921,60.6,Female,56.9,171.8,16173,102,Cycling,178,9,3191.3,High intensity,3190.0
3922,52.3,Female,66.6,193.8,12599,14,HIIT,165,4,2099.4,Morning session,2099.0
3923,30.2,Female,61.6,167.4,7107,51,Yoga,155,3,1961.8,High intensity,1965.0
3924,27.7,Male,51.5,183.3,13698,26,Running,64,5,1870.4,Morning session,1872.0
3925,61.4,Male,112.7,172.7,14309,81,Walking,156,9,3190.4,,3189.0
3926,64.5,Male,81.6,150.1,3661,113,Cycling,74,1,2067.0,Low effort,2063.0
3927,27.6,Male,82.4,159.2,16133,113,Yoga,116,5,2960.9,Evening workout,2965.0
3928,63.6,Female,55.1,150.5,9210,103,Running,64,4,2281.7,High intensity,2283.0
3929,30.4,Male,45.1,187.4,4358,19,Swimming,79,5,1322.7,Low effort,1322.0
3930,54.4,Male,69.2,188.6,1275,93,Walking,161,7,2285.2,,2281.0
3931,55.6,Female,86.4,158.7,5078,118,,160,7,2777.7,Good workout,2780.0
3932,41.5,Male,96.5,180.7,12137,25,Running,140,7,2353.4,,2350.0
3933,19.7,Male,68.8,156.2,5698,114,Running,173,1,2375.7,Good workout,2379.0
3934,39.1,Male,97.7,166.1,1364,25,Walking,63,9,1655.8,High intensity,1655.0
3935,34.9,Male,100.4,184.3,11165,51,Walking,115,7,2414.9,Low effort,2410.0
3936,53.1,Female,107.7,186.5,1794,12,Yoga,144,4,1703.9,Morning session,1700.0
3937,31.6,Female,52.0,167.4,14646,32,Yoga,178,4,2234.4,,2239.0
3938,27.4,Female,103.4,182.3,6870,95,Swimming,93,2,2214.0,Low effort,2213.0
3939,52.1,Female,89.2,153.7,1589,37,HIIT,99,6,1731.8,Morning session,1729.0
3940,42.7,Female,71.2,172.7,5313,119,Yoga,128,10,2722.7,Evening workout,2719.0
3941,20.7,Male,96.3,160.1,17211,54,Walking,127,3,2534.5,Morning session,2535.0
3942,64.3,Male,62.5,158.5,8377,109,Running,81,1,2197.7,Morning session,2193.0
3943,55.4,Female,60.2,179.4,9861,77,Yoga,73,5,2211.5,Evening workout,2210.0
3944,34.8,Female,110.8,157.3,18821,111,Running,127,6,3335.8,,3336.0
3945,29.5,Female,49.6,189.8,13952,33,HIIT,67,5,1893.7,,1889.0
3946,41.7,Male,47.0,154.0,10047,28,Swimming,126,5,1870.8,Good workout,1875.0
3947,46.7,Female,114.7,161.7,5033,84,Swimming,105,10,2614.3,Morning session,2614.0
3948,60.6,Male,51.5,150.3,19277,49,Swimming,88,8,2592.9,High intensity,2590.0
3949,42.3,Male,94.4,164.6,19226,55,Walking,149,10,3134.8,,3135.0
3950,53.0,Male,58.4,174.5,17710,49,Cycling,173,1,2464.4,,2463.0
3951,43.8,Male,82.5,167.8,19784,71,Running,178,8,3179.1,High intensity,3177.0
3952,55.2,Female,91.8,187.9,5278,119,Cycling,153,7,2780.7,,2785.0
3953,18.2,Male,77.4,191.2,8500,112,HIIT,71,1,2179.2,Morning session,2180.0
3954,37.1,Male,87.8,175.1,5015,27,Walking,138,9,2006.6,Good workout,2005.0
3955,45.2,Female,73.6,189.3,9242,21,Running,175,4,1994.0,,1992.0
3956,33.4,Male,101.5,152.4,8826,23,Cycling,111,7,2066.0,High intensity,2065.0
3957,64.4,Male,49.8,171.3,10201,91,Cycling,117,3,2338.9,Low effort,2338.0
3958,34.9,Male,104.4,175.1,16105,70,Yoga,164,8,3016.0,,3017.0
3959,57.2,Female,114.1,168.5,1153,117,Walking,61,4,2262.1,,2262.0
3960,45.4,Male,46.3,193.9,9773,115,Cycling,60,2,2207.8,Morning session,2212.0
3961,29.2,Male,114.1,193.1,18171,21,Walking,170,2,2504.2,Good workout,2500.0
3962,44.5,Female,87.8,188.9,5886,113,Walking,114,8,2685.0,,2683.0
3963,59.2,Female,48.7,185.5,3267,36,Swimming,170,8,1910.3,Low effort,1913.0
3964,64.3,Male,100.3,170.1,1970,15,Yoga,151,1,1536.8,,1537.0
3965,47.4,Male,,190.4,9839,97,Cycling,163,6,2900.7,,2898.0
3966,58.4,Female,53.7,175.5,14813,42,Running,158,9,2563.5,Good workout,2564.0
3967,51.5,Male,47.9,162.6,18329,118,HIIT,93,9,3141.0,High intensity,3142.0
3968,54.1,Female,92.4,185.1,15450,89,HIIT,123,2,2705.9,Morning session,2710.0
3969,23.8,Male,87.7,173.7,6618,59,Running,127,8,2239.6,Low effort,2240.0
3970,24.6,Female,45.1,190.6,2495,21,HIIT,141,8,1581.6,Good workout,1582.0
3971,49.2,Male,101.5,175.1,3047,104,Swimming,71,4,2244.6,,2247.0
3972,,Female,97.0,170.1,10364,66,Yoga,109,4,2328.6,,2327.0
3973,42.5,Female,60.8,167.2,14091,110,HIIT,80,5,2646.1,Morning session,2644.0
3974,50.9,Female,95.1,164.2,3886,62,Walking,69,10,2196.9,Low effort,2196.0
3975,,Female,119.9,164.6,16161,22,Yoga,144,7,2594.9,,2590.0
3976,29.1,Female,99.8,155.5,5158,81,Walking,163,1,2186.6,Low effort,2185.0
3977,33.9,Male,45.6,192.4,7733,111,HIIT,148,9,2660.5,High intensity,2662.0
3978,33.8,Male,72.7,180.8,2657,12,Cycling,173,3,1516.0,Morning session,1519.0
3979,60.2,Female,97.8,177.2,6043,73,Running,140,4,2316.2,Low effort,2321.0
3980,53.8,Male,102.8,157.3,7360,93,Running,174,7,2796.8,,2794.0
3981,30.8,Male,117.6,178.9,17862,67,Walking,129,5,2909.0,Low effort,2911.0
3982,24.1,Male,104.6,170.7,10329,13,Cycling,73,5,1856.9,Morning session,1854.0
3983,53.6,Male,103.7,166.8,5043,117,Cycling,160,1,2523.6,,2522.0
3984,64.7,Male,66.8,173.5,15242,54,Swimming,99,2,2210.8,Evening workout,2212.0
3985,26.4,Male,52.2,185.8,1597,75,Walking,163,5,1972.9,,1969.0
3986,49.7,Female,93.5,180.8,3324,45,Walking,141,2,1794.4,High intensity,1795.0
3987,28.4,Male,86.2,183.8,8299,32,Running,89,1,1653.5,Low effort,1658.0
3988,25.6,Male,71.2,151.2,12231,118,Cycling,132,10,3061.4,Low effort,3060.0
3989,50.9,Male,83.5,191.2,1569,28,Cycling,73,3,1360.7,High intensity,1365.0
3990,40.6,Female,69.5,152.5,4328,49,HIIT,169,1,1809.1,,1808.0
3991,42.3,Male,82.3,179.5,17524,81,Yoga,111,10,3053.9,,3056.0
3992,25.2,Male,68.1,157.1,4280,25,Yoga,169,8,1902.5,High intensity,1905.0
3993,62.3,Male,68.0,156.2,4590,67,Cycling,76,8,2042.6,Low effort,2047.0
3994,39.2,Female,104.5,161.8,19422,116,Swimming,121,8,3435.0,High intensity,3436.0
3995,21.9,Male,94.8,168.5,18458,27,Swimming,157,7,2677.6,Evening workout,2678.0
3996,57.5,Female,110.7,175.4,14570,45,Cycling,169,7,2812.6,High intensity,2812.0
3997,20.3,Male,58.6,177.4,3225,33,Swimming,81,2,1281.7,Good workout,1285.0
3998,46.7,Female,97.3,164.0,15878,10,HIIT,112,9,2449.5,,2447.0
3999,58.0,Female,76.6,163.1,10533,10,HIIT,91,7,1961.6,,1957.0
4000,46.2,Female,92.0,163.1,10881,73,Swimming,135,5,2536.0,Morning session,2535.0
4001,51.6,Male,83.4,152.3,17747,71,Walking,114,4,2705.6,Low effort,2709.0
4002,51.8,Female,84.1,178.2,14366,119,Walking,139,8,3192.9,Evening workout,3190.0
4003,45.2,Female,86.8,155.2,16515,45,Walking,81,5,2393.3,Good workout,2395.0
4004,30.7,Female,52.5,172.0,11832,84,HIIT,97,6,2365.0,,2366.0
4005,32.5,Female,70.8,177.1,3030,27,Yoga,109,4,1485.5,Morning session,1487.0
4006,40.1,Male,56.9,163.6,7685,25,HIIT,162,2,1742.1,,1739.0
4007,61.6,Male,87.2,163.2,7157,26,Cycling,125,7,2056.8,Good workout,2053.0
4008,43.4,Male,95.8,169.8,14668,33,Cycling,104,2,2172.9,Evening workout,2171.0
4009,21.2,Male,107.0,162.3,18001,107,HIIT,178,7,3406.5,,3409.0
4010,43.9,Female,93.3,176.8,19366,77,HIIT,67,7,2908.7,Evening workout,2904.0
4011,57.7,Male,71.1,184.7,1193,108,Yoga,167,1,2103.4,,2108.0
4012,26.6,Female,53.2,194.7,9164,88,Walking,124,10,2517.5,Good workout,2517.0
4013,22.5,Male,83.7,151.1,2119,11,HIIT,164,10,1848.7,,1849.0
4014,49.5,Male,109.9,190.9,14351,104,Walking,99,3,2860.5,High intensity,2864.0
4015,37.4,Male,115.6,194.3,7540,82,Swimming,164,3,2525.8,High intensity,2526.0
4016,28.6,Female,115.5,189.9,13394,19,Yoga,64,6,2142.8,Evening workout,2147.0
4017,32.4,Male,51.3,173.4,17910,62,Swimming,104,3,2350.0,Evening workout,2351.0
4018,49.5,Male,116.1,178.8,15860,98,Yoga,105,9,3179.8,,3177.0
4019,45.1,Male,111.1,152.2,6845,60,Cycling,95,5,2186.9,Low effort,2182.0
4020,39.8,Female,54.8,194.2,8971,78,Yoga,76,6,2165.9,,2161.0
4021,58.6,Male,115.2,153.5,15153,23,Walking,100,6,2405.5,,2401.0
4022,34.8,Male,97.5,151.4,4526,115,Swimming,89,8,2545.3,Morning session,2549.0
4023,43.8,Female,101.6,169.9,2634,111,Running,111,10,2612.7,Morning session,2612.0
4024,61.1,Female,71.3,164.0,12201,113,HIIT,138,3,2731.0,Good workout,2736.0
4025,24.5,Male,98.5,181.2,1093,75,HIIT,79,9,2099.3,Good workout,2102.0
4026,59.2,Male,48.6,191.1,8716,91,Running,95,7,2339.2,High intensity,2344.0
