User_ID,Age,Gender,Body_Mass,Height,Steps,Workout_Minutes,Exercise_Type,Avg_Heart_Rate,Intensity_Score,Calories
3792,25,1,107,197,8544,113,3,107,8,3120
3793,35,1,69,177,9572,42,3,159,5,2111
3794,29,0,83,170,7826,19,2,60,8,2082
3795,48,1,54,194,2974,55,4,86,6,1890
3796,31,1,109,181,14679,70,4,104,5,2479
3797,51,1,92,155,14639,68,1,122,4,2341
3798,35,1,106,150,13045,94,4,117,9,3289
3799,51,0,106,170,3689,119,1,99,5,2611
3800,28,1,103,153,6671,32,0,122,6,1975
3801,58,1,94,152,8920,91,3,97,7,2719
3802,29,0,86,198,8776,57,2,88,1,1538
3803,32,0,97,179,14810,103,0,99,9,3485
3804,48,0,103,180,10917,88,5,78,8,2973
3805,46,1,97,183,10353,43,5,147,5,2151
3806,43,0,55,168,9784,24,5,115,3,1592
3807,35,1,83,169,2658,20,1,103,5,1464
3808,49,0,112,172,4897,94,1,124,5,2491
3809,39,1,97,189,7668,103,3,159,9,3279
3810,55,0,72,174,8225,18,5,146,7,2183
3811,34,1,62,164,14811,115,1,72,2,2332
3812,40,0,96,187,14291,48,1,89,5,2283
3813,41,1,93,172,4542,97,4,108,9,2936
3814,25,1,81,151,11770,47,1,174,2,1859
3815,58,1,75,164,14186,18,5,174,8,2559
3816,23,1,102,193,11266,58,0,177,3,2133
3817,22,1,63,184,5205,112,5,160,4,2483
3818,61,1,101,159,6044,90,4,134,2,1964
3819,46,1,85,163,5433,45,5,122,9,2485
3820,45,1,57,176,8711,94,2,130,6,2646
3821,28,0,89,163,9384,80,4,94,9,3013
3822,18,1,71,184,2877,72,3,70,8,2330
3823,60,1,65,182,3091,74,5,108,9,2615
3824,36,0,109,150,5059,16,1,166,5,1840
3825,26,1,109,183,9007,50,0,170,6,2400
3826,44,0,59,168,7262,84,5,174,7,2872
3827,51,1,74,173,9513,74,0,99,5,2255
3828,61,0,80,191,3674,37,2,171,1,1375
3829,21,0,70,153,11800,117,3,80,9,3416
3830,53,1,82,185,4826,61,1,106,2,1519
3831,35,0,80,162,11409,115,4,62,7,3038
3832,32,1,70,181,5052,60,4,89,8,2353
3833,30,1,85,158,2313,94,3,147,8,2775
3834,36,1,114,188,10921,58,2,161,1,1785
3835,23,1,53,165,14231,33,2,126,7,2390
3836,29,0,117,199,2383,63,4,121,9,2678
3837,54,1,53,152,7884,102,2,96,3,2136
3838,34,0,58,169,3812,72,5,156,8,2709
3839,40,0,79,159,4324,105,0,81,8,2859
3840,43,1,94,171,7248,21,3,90,9,2231
3841,46,1,53,197,5429,108,0,105,8,2875
3842,50,1,118,152,12937,55,0,135,5,2363
3843,44,1,72,160,12056,92,0,104,5,2550
3844,42,0,65,174,5291,29,0,73,3,1348
3845,27,1,71,191,9173,90,4,71,6,2464
3846,64,0,97,197,6846,67,2,178,3,2143
3847,40,1,111,157,8767,107,3,122,2,2219
3848,38,1,109,158,2227,37,3,150,7,2089
3849,38,1,54,164,8073,91,1,136,3,2154
3850,60,1,56,181,12256,87,0,147,4,2468
3851,30,0,100,152,7704,102,3,97,8,3039
3852,54,0,114,153,10203,117,5,176,1,2492
3853,50,1,58,179,9765,108,3,106,9,3207
3854,41,0,94,162,3522,79,0,113,6,2381
3855,61,0,96,193,2691,74,3,114,2,1704
3856,28,1,116,170,13897,24,2,107,3,1705
3857,34,1,73,190,3739,116,0,132,5,2542
3858,21,0,59,195,3525,72,4,131,6,2324
3859,64,0,97,168,2069,61,2,160,9,2738
3860,42,0,84,188,8251,29,3,74,2,1342
3861,47,0,103,197,12440,23,4,130,5,2090
3862,26,1,65,171,5123,27,1,147,7,2043
3863,38,0,102,169,2201,37,2,172,7,2326
3864,37,0,89,186,13522,47,1,75,4,2041
3865,36,1,69,180,9649,23,5,147,3,1588
3866,36,0,118,159,3287,17,2,102,8,2048
3867,29,0,94,167,10767,108,4,66,2,2220
3868,54,1,55,192,12364,87,1,102,5,2486
3869,59,0,118,188,6954,39,5,87,5,1920
3870,34,0,98,195,2744,102,1,125,1,1871
3871,54,1,88,169,12719,110,3,157,7,3234
3872,56,1,51,167,8275,85,0,119,4,2199
3873,45,0,88,160,13265,50,1,161,2,2018
3874,58,0,70,171,14402,103,3,62,8,3176
3875,52,1,89,193,6576,34,0,60,4,1489
3876,64,0,103,167,7076,95,0,90,1,1876
3877,35,0,61,183,11216,68,4,115,8,2846
3878,31,1,86,172,2941,114,5,146,7,2848
3879,52,1,87,150,7050,104,5,143,3,2305
3880,61,1,64,159,2767,33,2,139,3,1383
3881,58,1,56,150,4438,74,3,105,7,2349
3882,24,1,99,187,11025,51,4,91,2,1642
3883,58,1,114,188,12382,17,1,140,5,1971
3884,30,0,116,198,10819,106,3,77,7,3012
3885,35,0,93,158,2376,100,1,127,6,2587
3886,54,0,80,180,14078,21,4,94,7,2321
3887,30,1,92,156,2089,67,1,163,2,1652
3888,53,0,97,166,13047,60,2,159,7,2864
3889,48,0,110,184,11257,94,2,82,2,2168
3890,19,0,59,197,8066,70,4,138,7,2656
3891,33,1,97,186,11250,84,2,72,8,2799
3892,26,1,97,167,13251,115,4,137,8,3407
3893,26,0,111,182,14264,45,2,73,5,2222
3894,55,1,62,153,12792,67,5,96,7,2593
3895,28,1,93,172,14411,48,4,64,8,2559
3896,39,1,96,160,12296,45,5,81,4,1899
3897,50,0,113,158,13045,74,5,87,2,2057
3898,64,0,102,179,7575,25,4,168,7,2329
3899,62,1,93,157,4655,114,3,63,1,1776
3900,40,1,77,189,3515,20,0,109,2,1059
3901,62,1,51,154,5017,41,2,161,7,2204
3902,62,1,106,161,9811,21,1,88,1,1143
3903,51,1,106,150,9343,63,2,96,7,2468
3904,26,0,83,164,14339,110,1,94,5,2904
3905,41,1,107,174,3573,86,3,79,3,1817
3906,25,1,101,167,7597,74,0,94,2,1746
3907,24,1,78,187,12728,47,3,158,7,2596
3908,53,0,84,191,5926,61,0,143,9,2826
3909,35,0,97,195,12244,58,4,61,9,2818
3910,20,1,82,175,5796,93,4,175,8,2984
3911,45,0,58,189,10823,41,1,117,2,1662
3912,23,0,97,152,12053,108,5,77,1,2159
3913,61,0,116,171,14144,36,5,153,8,2823
3914,61,0,85,175,3232,61,1,165,2,1736
3915,38,0,93,168,4264,107,4,115,4,2396
3916,45,0,109,193,4047,119,1,123,4,2550
3917,57,1,112,193,2535,62,5,176,2,1683
3918,18,0,54,196,9884,44,1,152,4,2055
3919,53,0,89,188,13725,16,4,162,7,2451
3920,38,1,68,185,8881,29,3,111,6,1959
3921,60,1,96,170,9378,61,2,177,6,2243
3922,52,1,114,190,5097,41,4,152,4,1805
3923,30,1,116,197,11467,85,1,119,2,2104
3924,27,0,67,175,5073,41,4,169,5,2049
3925,61,0,97,162,3025,99,4,69,3,1986
3926,64,0,79,185,4051,27,5,143,3,1505
3927,27,0,115,173,5621,69,1,139,4,2169
3928,63,1,54,190,6563,31,5,65,5,1581
3929,30,0,91,175,10392,89,1,140,2,2234
3930,54,0,54,170,6403,73,5,65,6,2245
3931,55,1,99,167,5323,24,5,145,6,1905
3932,41,0,107,164,5358,47,3,141,8,2535
3933,19,0,57,164,8141,92,4,155,2,2178
3934,39,0,80,155,7017,51,3,87,8,2447
3935,34,0,97,192,8435,22,5,101,8,2233
3936,53,1,70,180,2201,47,3,133,4,1925
3937,31,1,111,177,4971,21,4,100,7,1891
3938,27,1,82,157,10777,48,4,122,7,2425
3939,52,1,75,178,5345,85,5,81,1,1546
3940,42,1,89,170,14046,21,4,151,1,1480
3941,20,0,114,166,7816,55,3,138,8,2712
3942,64,0,108,198,6604,114,0,166,1,2281
3943,55,1,64,173,5424,69,4,88,3,1696
3944,34,1,50,199,6100,21,3,130,6,1804
3945,29,1,60,185,10551,98,3,173,8,3193
3946,41,0,104,180,13861,32,3,93,5,2127
3947,46,1,51,196,14501,57,4,155,5,2426
3948,60,0,114,183,5477,119,0,61,4,2428
3949,42,0,93,151,9182,92,5,85,4,2353
3950,53,0,65,191,9440,54,5,168,7,2649
3951,43,0,71,152,6658,67,4,134,6,2423
3952,55,1,67,179,4812,28,4,148,8,2196
3953,18,0,96,157,2044,35,2,78,6,1780
3954,37,0,79,156,12942,71,1,79,7,2708
3955,45,1,59,161,2633,105,4,92,5,2251
3956,33,0,107,168,11402,60,3,140,6,2604
3957,64,0,111,175,11941,40,1,175,1,1785
3958,34,0,55,177,8804,105,3,153,3,2477
3959,57,1,116,164,13433,38,1,141,8,2679
3960,45,0,90,163,4768,19,5,155,3,1503
3961,29,0,92,197,10785,56,1,163,1,1840
3962,44,1,67,163,11616,116,4,168,3,2658
3963,59,1,107,152,9875,106,0,63,4,2372
3964,64,0,109,199,3926,57,5,91,8,2430
3965,47,0,76,178,2856,46,1,78,9,2349
3966,58,1,97,155,7988,102,0,62,4,2265
3967,51,0,71,198,10743,20,4,161,7,2347
3968,54,1,73,172,9847,88,3,151,1,1963
3969,23,0,89,177,6138,81,2,120,9,2971
3970,24,1,115,163,13080,21,0,97,4,1762
3971,49,0,89,163,6274,43,3,177,9,2767
3972,49,1,55,169,11672,48,0,65,3,1657
3973,42,1,67,162,2606,21,0,115,5,1489
3974,50,1,79,176,10863,95,0,99,1,1925
3975,24,1,70,184,13507,91,4,140,3,2404
3976,29,1,111,194,7022,72,4,165,5,2378
3977,33,0,59,151,2016,99,0,179,6,2677
3978,33,0,62,190,7734,45,4,128,8,2517
3979,60,1,58,194,4873,87,2,142,1,1709
3980,53,0,117,189,9765,59,5,166,3,2168
3981,30,0,88,197,12786,61,4,101,1,1779
3982,24,0,73,173,7149,91,2,158,5,2606
3983,53,0,83,178,7311,95,5,145,6,3076
3984,64,0,110,152,4484,86,4,147,4,2312
3985,26,0,90,194,8322,87,2,133,9,3159
3986,49,1,54,153,10807,87,4,61,6,2449
3987,28,0,99,199,8777,54,2,87,6,2270
3988,25,0,53,151,5205,44,0,164,5,2053
3989,50,0,100,169,13041,76,0,160,5,2731
3990,40,1,101,164,6407,85,5,176,7,2805
3991,42,0,88,198,5807,31,2,76,8,2175
3992,25,0,57,181,12264,117,0,129,7,3265
3993,62,0,94,191,10716,116,5,166,1,2448
3994,39,1,77,150,5173,19,3,128,1,1022
3995,21,0,76,187,3473,95,0,98,6,2473
3996,57,1,114,184,12617,118,0,66,3,2468
3997,20,0,83,156,13466,15,1,91,9,2510
3998,46,1,111,194,5338,94,4,63,7,2525
3999,58,1,111,162,12199,95,3,80,2,2110
4000,46,1,87,198,6557,108,2,165,3,2391
4001,51,0,75,150,4412,45,5,91,8,2289
4002,51,1,97,163,4151,49,4,179,6,2423
4003,45,1,88,178,2201,86,2,141,5,2345
4004,30,1,70,152,10619,44,0,156,1,1566
4005,32,1,96,195,10162,21,1,73,9,3260
4006,40,0,97,173,6564,99,5,129,7,2905
4007,61,0,62,150,3014,29,5,134,5,1736
4008,43,0,52,197,3604,112,3,105,6,2641
4009,21,0,81,159,2869,70,4,79,3,1698
4010,43,1,84,162,8913,74,2,152,3,2102
4011,57,0,68,185,4727,41,1,117,7,2181
4012,26,1,63,158,4852,16,1,158,7,1953
4013,22,0,97,163,11077,88,3,139,7,3006
4014,49,0,117,185,4608,78,4,107,2,1825
4015,37,0,94,159,3273,19,4,66,2,1030
4016,28,0,68,189,9649,105,4,99,5,2563
4017,32,0,113,172,14618,82,5,118,4,2593
4018,49,0,115,184,3955,27,4,95,6,2001
4019,45,0,115,156,10778,95,2,103,3,2378
4020,39,1,94,191,10392,99,3,167,5,2768
4021,58,0,116,184,6549,37,0,90,2,1440
4022,34,0,118,151,13809,111,3,101,1,2356
4023,43,1,52,164,11017,64,2,103,9,2801
4024,61,1,87,158,10302,93,5,102,4,2352
4025,24,0,91,196,10100,92,3,102,8,3039
4026,59,0,89,166,4911,87,0,106,7,2640
4027,43,0,99,188,14091,51,1,65,1,1636
4028,64,1,84,167,11099,44,3,177,7,2489
4029,27,1,73,164,7868,107,4,150,2,2221
4030,62,1,66,167,7663,37,0,166,3,1703
4031,36,0,89,173,13907,48,4,125,1,1767
4032,28,1,115,172,2201,78,5,179,7,3060
4033,30,0,93,161,2554,69,2,145,3,1888
4034,25,1,72,172,12095,85,3,68,6,2523
4035,57,1,55,170,10298,23,3,70,7,1967
4036,21,1,115,175,5336,18,4,139,3,1398
4037,64,0,70,157,8369,80,4,168,2,2122
4038,48,0,84,179,4534,105,4,136,9,3189
4039,45,0,78,183,4226,47,3,177,9,2713
4040,28,0,56,151,5293,46,2,177,7,2419
4041,60,1,102,154,11585,58,4,77,5,2146
4042,18,0,86,180,12876,51,1,176,4,2356
4043,64,1,72,182,13027,105,4,84,4,2509
4044,55,0,57,153,2166,106,0,156,1,1932
4045,41,0,97,155,12902,81,4,175,4,2667
4046,64,1,59,172,5624,74,4,133,7,2483
4047,48,1,73,194,2201,73,1,117,5,2091
4048,58,0,96,168,3404,50,2,89,9,2468
4049,63,0,102,192,8178,63,0,174,4,2301
4050,43,1,88,194,11717,65,0,172,3,2189
4051,22,1,116,157,14601,22,3,60,6,2023
4052,37,1,115,188,4774,64,1,122,4,1934
4053,58,1,55,162,11017,55,5,156,2,1824
4054,28,1,70,150,11316,115,3,172,5,2952
4055,50,0,85,155,10760,52,3,138,4,2166
4056,55,0,52,156,12150,100,3,88,5,2662
4057,44,0,91,197,5739,92,0,125,9,3083
4058,51,0,94,176,12301,93,2,134,4,2636
4059,32,1,93,164,10018,69,4,112,6,2437
4060,49,1,82,183,6464,82,0,157,4,2247
4061,38,1,109,172,9741,32,4,175,1,1514
4062,63,0,119,197,14381,79,4,164,2,2399
4063,22,1,75,198,9636,78,5,78,6,2389
4064,23,1,70,173,10020,26,3,125,8,2319
4065,55,0,51,164,9288,55,5,171,9,2945
4066,64,0,96,184,6094,56,3,143,4,2047
4067,35,0,79,153,4930,74,0,164,6,2523
4068,31,1,76,193,2763,64,4,111,3,1624
4069,27,1,69,186,13552,95,5,90,9,3194
4070,63,0,99,166,5450,97,1,119,8,2963
4071,30,0,72,180,12339,50,0,176,1,1857
4072,48,1,97,187,5395,62,0,177,2,1590
4073,47,0,53,159,14616,85,1,152,9,3403
4074,20,1,63,199,5719,87,3,179,3,2160
4075,47,0,69,176,6801,22,4,89,3,1391
4076,23,0,62,191,10412,39,3,72,9,2546
4077,46,0,52,155,3861,21,3,74,3,1198
4078,25,1,96,155,12806,22,0,79,5,1834
4079,61,1,52,164,11213,102,3,93,6,2709
4080,62,0,50,153,2109,95,2,151,3,2097
4081,60,1,73,197,14436,90,1,79,8,3001
4082,61,0,84,189,8549,45,1,109,2,1618
4083,50,0,63,156,14040,26,4,148,6,2340
4084,34,1,116,198,10890,71,1,86,2,1842
4085,28,1,62,194,7529,80,3,89,9,2792
4086,30,1,96,196,10299,26,3,115,6,2031
4087,28,1,99,175,10580,41,5,164,9,2793
4088,48,0,75,180,10616,60,4,143,4,2243
4089,45,1,52,151,4494,21,4,124,3,1273
4090,61,1,100,177,13157,75,1,158,2,2170
4091,23,0,97,191,12895,72,3,114,8,2983
4092,58,0,117,162,12191,72,2,172,4,2563
4093,33,0,85,167,9732,27,5,166,2,1659
4094,21,0,100,179,7759,67,2,83,9,2799
4095,52,1,50,160,13767,114,3,84,8,3202
4096,43,1,82,162,3527,79,4,163,5,2268
4097,29,0,56,173,14245,63,4,112,8,2902
4098,28,0,101,178,4026,49,2,135,5,2027
4099,54,1,60,154,12560,108,0,70,7,2914
4100,42,1,76,184,12958,21,3,153,5,2423
4101,35,1,63,168,3855,31,4,119,5,1646
4102,36,1,95,162,10638,86,1,136,4,2407
4103,40,1,59,154,3597,81,0,106,5,2091
4104,55,0,73,193,10401,24,4,84,7,2145
4105,35,0,110,163,2848,48,1,175,3,1800
4106,43,0,67,187,7958,100,4,84,4,2350
4107,23,0,58,171,11843,18,0,76,8,2250
4108,21,1,66,158,12108,110,2,71,6,2776
4109,61,0,107,198,5529,43,3,174,8,2601
4110,46,1,62,189,3918,60,0,111,2,1463
4111,51,1,99,175,10768,89,0,70,9,2998
4112,34,1,55,194,2201,60,4,177,7,2233
4113,60,1,100,154,2688,91,1,140,5,2307
4114,60,1,85,178,10981,73,0,119,7,2678
4115,33,1,74,171,8306,75,3,113,2,1809
4116,19,1,60,198,7072,82,2,168,4,2278
4117,51,0,93,152,2201,21,1,139,7,2612
4118,25,1,63,177,3687,48,2,122,2,1368
4119,30,0,78,187,10541,100,2,175,8,3339
4120,59,0,99,163,12909,19,3,79,5,1911
4121,25,1,54,196,13731,23,4,172,5,2109
4122,47,1,118,163,14713,34,1,64,8,2461
4123,49,0,106,192,14614,35,1,100,1,1611
4124,53,0,75,160,11321,31,3,177,6,2383
4125,64,0,55,158,6350,26,1,122,2,1346
4126,47,0,65,187,8501,106,0,115,1,2073
4127,18,1,109,196,8086,96,5,91,7,2736
4128,60,1,61,193,14731,81,5,86,4,2330
4129,56,1,52,155,6208,19,5,127,1,1031
4130,34,0,112,150,8667,74,2,164,6,2712
4131,37,0,113,174,14976,21,1,107,6,2625
4132,41,0,111,165,2990,66,3,66,3,1660
4133,39,1,55,164,12065,92,1,105,6,2683
4134,46,0,68,183,14333,62,3,137,9,3135
4135,39,1,67,166,7290,104,1,177,6,2797
4136,61,1,92,152,3376,33,2,147,1,1166
4137,26,0,52,152,11418,119,0,171,6,3221
4138,54,0,87,186,9247,31,5,77,8,2314
4139,64,0,117,166,9202,68,5,97,7,2629
4140,53,0,93,198,10755,117,1,162,8,3497
4141,54,0,112,187,8304,82,2,174,8,3108
4142,45,1,91,150,4887,49,5,163,9,2633
4143,45,0,113,156,8681,102,1,124,3,2424
4144,59,1,103,175,9613,55,4,76,7,2335
4145,60,1,86,196,3340,27,1,149,6,1853
4146,38,1,53,188,13929,47,3,174,2,1912
4147,41,1,51,168,9972,29,5,145,5,1934
4148,59,1,93,179,11629,77,5,162,3,2282
4149,57,0,116,192,2094,29,4,141,5,1785
4150,19,0,117,163,5296,45,0,97,9,2542
4151,25,1,111,162,7898,42,1,151,8,2521
4152,44,1,50,169,11140,24,0,144,9,2527
4153,39,0,66,175,14840,71,1,122,9,3198
4154,54,0,65,176,4692,85,4,161,8,2898
4155,44,1,58,174,6161,47,0,156,8,2423
4156,46,0,102,158,10126,21,2,153,6,2196
4157,20,0,108,190,5281,19,4,101,6,1833
4158,61,0,58,197,3497,104,1,178,6,2782
4159,30,1,61,161,14952,94,3,67,6,2712
4160,62,0,90,159,12923,71,3,89,9,3051
4161,27,1,64,155,9053,86,3,162,1,1934
4162,53,1,115,199,8714,100,1,123,6,2755
4163,26,1,60,183,12935,112,5,68,8,3113
4164,44,1,57,190,9657,54,4,156,1,1612
4165,51,1,104,168,14467,42,4,116,6,2370
4166,18,0,55,155,13073,50,0,166,9,3036
4167,49,1,102,151,10003,70,4,118,6,2476
4168,42,1,69,164,9691,61,4,152,2,1835
4169,46,1,88,166,10106,85,0,154,1,1971
4170,24,0,83,165,2201,54,4,126,4,1805
4171,20,0,106,177,3498,73,4,173,6,2515
4172,37,0,68,170,5086,57,2,161,9,2787
4173,37,0,80,157,13305,106,1,134,5,2940
4174,47,0,89,159,4590,80,0,64,7,2431
4175,52,0,63,159,9125,23,2,154,6,2132
4176,52,0,86,199,9860,20,5,143,6,2126
4177,56,1,93,159,7408,79,0,63,9,2736
4178,44,1,58,158,3948,17,1,67,5,1347
4179,43,0,107,177,13796,88,4,101,2,2262
4180,31,1,69,173,5963,51,4,94,6,2312
4181,34,1,99,168,2693,101,2,72,3,1901
4182,35,0,69,182,11911,47,2,172,9,2994
4183,62,1,85,153,7363,23,5,64,5,1568
4184,46,1,76,152,14125,67,5,99,1,1773
4185,37,0,81,191,13924,91,1,78,4,2497
4186,44,1,50,161,7887,106,4,141,9,3208
4187,35,0,66,167,12851,65,3,156,1,1961
4188,21,0,58,172,9734,85,5,63,8,2797
4189,18,1,94,169,11913,40,4,118,8,2542
4190,18,1,115,155,2201,21,5,77,9,2327
4191,64,1,81,183,7293,54,0,169,9,2785
4192,62,0,94,191,6051,104,2,83,6,2643
4193,37,0,58,151,4291,65,4,166,5,2238
4194,40,0,79,179,14391,53,5,152,7,2805
4195,27,1,87,158,4698,69,2,90,9,2601
4196,28,1,109,176,13566,110,3,117,5,2873
4197,58,0,50,191,11202,50,5,87,3,1819
4198,64,1,97,183,3041,79,4,68,9,2529
4199,22,0,112,189,3557,99,4,104,1,1728
4200,18,0,85,173,3207,91,2,149,1,1837
4201,34,0,114,198,11872,104,2,108,4,2674
4202,39,1,73,166,5621,59,0,170,2,1711
4203,51,0,53,178,5352,23,4,61,6,1840
4204,62,1,117,185,9455,51,1,65,2,1523
4205,58,0,74,199,3678,101,3,88,7,2659
4206,46,0,56,161,13788,15,1,85,8,2323
4207,21,0,62,180,12937,80,0,87,8,2952
4208,22,1,117,198,13737,77,3,66,3,2107
4209,28,1,92,158,13185,57,4,93,9,2836
4210,38,0,106,168,10972,42,5,115,6,2330
4211,52,0,85,195,8752,114,5,168,4,2796
4212,29,0,63,195,2945,45,1,69,8,2149
4213,43,1,76,166,5428,119,4,171,4,2611
4214,36,0,86,151,9973,83,3,164,4,2523
4215,62,0,74,189,9168,115,1,163,8,3393
4216,24,0,116,154,13290,103,0,116,4,2748
4217,64,0,53,188,10739,22,1,106,1,1280
4218,24,1,65,197,12399,48,4,145,6,2388
4219,43,1,68,165,4984,21,4,177,8,2908
4220,64,0,78,166,4590,21,5,98,6,1750
4221,22,1,100,176,12366,110,0,81,2,2257
4222,38,1,67,156,3797,72,5,178,6,2385
4223,31,1,107,157,12072,89,3,78,1,1884
4224,21,0,93,157,13248,61,3,159,5,2577
4225,40,1,65,172,7043,39,2,68,6,1853
4226,59,1,114,181,4257,17,4,78,8,1910
4227,37,1,51,192,4197,59,0,61,7,2051
4228,32,0,105,196,10222,66,0,151,6,2647
4229,62,0,77,167,10803,110,5,120,2,2384
4230,46,1,114,187,6397,113,1,118,8,3075
4231,25,1,54,161,13202,110,1,162,8,3378
4232,58,0,71,164,4912,48,5,145,5,2046
4233,36,0,62,177,13994,115,1,174,3,2855
4234,56,1,114,187,13004,83,0,129,8,3073
4235,63,1,65,199,10874,106,5,170,5,2832
4236,45,0,113,180,10448,106,1,130,3,2552
4237,63,0,81,158,11131,22,2,129,9,2599
4238,44,1,100,157,8152,41,4,92,9,2482
4239,21,0,107,195,9172,94,2,137,7,2995
4240,32,1,95,168,4894,77,1,124,8,2651
4241,52,1,101,157,5185,96,3,84,5,2290
4242,54,1,112,183,10968,39,0,129,5,2099
4243,18,0,97,153,4732,72,2,87,5,2423
4244,20,1,114,180,10923,62,2,77,2,1723
4245,64,1,104,187,7324,15,5,122,3,1382
4246,41,0,106,152,12234,22,5,150,8,2586
4247,44,0,75,184,11161,35,5,108,6,2210
4248,57,1,61,168,9849,112,1,125,9,3311
4249,53,1,95,192,10294,102,3,99,7,2892
4250,51,0,96,178,3083,115,2,144,6,2820
4251,46,0,87,159,7205,104,4,146,4,2570
4252,41,0,70,161,6862,92,5,178,7,2962
4253,41,1,63,195,5070,43,3,125,4,1682
4254,59,1,51,179,13940,44,1,139,7,2525
4255,21,1,119,179,10563,17,3,63,5,1673
4256,20,0,82,167,10870,21,5,93,2,1421
4257,51,1,55,173,2201,114,0,178,7,2878
4258,40,0,86,181,2088,25,2,64,8,1928
4259,40,1,63,158,8299,46,5,172,2,1682
4260,62,0,86,196,12188,73,4,157,6,2791
4261,22,1,57,173,14686,26,2,81,4,1758
4262,48,1,62,175,10379,93,3,169,5,2676
4263,58,0,89,152,7171,52,4,79,1,1399
4264,23,0,107,172,14939,38,2,162,6,2591
4265,54,1,67,160,3554,79,4,106,8,2530
4266,27,0,106,159,7599,32,3,173,2,1669
4267,57,0,87,199,14874,60,5,136,1,1956
4268,24,1,81,185,10421,70,4,167,9,3064
4269,56,0,115,162,13744,77,5,93,2,2136
4270,55,0,74,178,2054,21,3,103,8,1889
4271,38,1,107,187,6366,119,3,65,5,2517
4272,37,0,82,162,6031,80,4,115,2,1884
4273,20,0,115,175,11315,54,4,88,5,2244
4274,39,1,79,169,5140,68,3,156,9,2797
4275,64,1,83,154,10078,45,4,112,6,2188
4276,21,1,118,169,13562,111,4,60,3,2423
4277,45,1,97,163,3552,66,4,170,8,2628
4278,29,1,89,194,9795,108,1,118,1,2081
4279,55,1,100,163,7271,45,4,107,9,2531
4280,53,0,62,157,2115,48,2,177,9,2619
4281,64,0,80,197,5613,21,3,66,4,1428
4282,58,0,88,162,14610,103,3,145,8,3454
4283,22,1,97,173,12802,30,0,91,6,1669
4284,30,0,97,164,8372,36,5,137,6,2221
4285,40,1,97,150,10551,114,0,120,8,3238
4286,47,1,110,171,10219,67,4,116,9,2908
4287,54,0,61,183,5837,105,4,110,8,2986
4288,42,1,105,199,5533,31,2,147,9,2448
4289,44,1,67,189,11610,18,2,78,4,1558
4290,31,1,76,152,14231,75,2,86,1,1818
4291,64,1,77,175,13108,113,2,122,7,3162
4292,53,1,101,163,7831,119,2,119,4,2581
4293,56,1,65,190,7963,100,2,120,1,1906
4294,33,0,107,157,3294,66,2,120,3,1829
4295,39,1,58,198,7970,49,2,146,7,2365
4296,38,1,75,165,9550,58,1,104,3,1814
4297,38,1,77,191,13821,29,2,80,1,1324
4298,25,1,85,170,4075,75,3,103,6,2374
4299,33,0,58,159,9366,118,2,152,8,3379
4300,48,0,96,174,13869,58,5,60,5,2279
4301,59,1,100,187,13345,35,2,154,6,2365
4302,27,1,106,171,7207,91,1,150,3,2225
4303,49,1,81,198,7817,61,4,103,5,2078
4304,51,0,116,197,3778,89,1,159,3,2207
4305,26,0,106,196,14867,63,1,121,2,2114
4306,34,0,103,195,14086,67,4,120,7,2866
4307,28,0,65,153,12690,41,2,150,7,2595
4308,49,1,111,153,14720,45,2,138,8,2785
4309,27,0,105,179,2373,58,4,148,1,1494
4310,39,0,72,151,9557,46,5,171,2,1841
4311,34,1,66,178,12457,44,0,138,2,1731
4312,21,1,87,192,11323,32,3,163,3,1815
4313,64,0,79,185,12034,77,4,142,7,2921
4314,42,0,107,170,3573,30,2,170,7,2230
4315,38,0,71,170,8026,49,3,109,7,2373
4316,54,0,66,197,6444,76,2,134,1,1748
4317,55,1,64,170,2787,23,0,100,2,1017
4318,18,1,97,153,3545,76,0,92,8,2493
4319,42,0,81,150,14313,53,4,164,9,3141
4320,53,0,89,175,10561,65,3,146,7,2766
4321,34,0,106,151,6374,115,1,71,1,1994
4322,58,0,107,158,7447,24,3,61,4,1548
4323,41,0,65,194,11894,66,1,166,8,3011
4324,19,1,77,167,11849,26,0,80,5,1815
4325,57,1,50,197,12120,86,2,73,1,1773
4326,32,1,90,197,6055,76,1,93,7,2439
4327,49,0,97,191,2606,17,1,138,6,1804
4328,56,0,80,190,4576,97,4,144,9,3131
4329,23,1,85,160,8569,25,5,123,4,1663
4330,18,1,82,174,6124,22,0,82,4,1408
4331,64,0,82,175,7051,104,1,144,8,3152
4332,40,1,72,185,2322,37,0,109,4,1475
4333,56,0,109,191,12068,24,4,73,3,1621
4334,34,0,79,184,2583,32,2,144,7,2099
4335,51,1,94,187,7389,90,3,135,5,2462
4336,58,1,88,152,13001,53,0,165,9,3000
4337,46,1,94,190,10847,40,4,105,5,2010
4338,26,0,61,184,6881,25,4,177,9,2579
4339,30,0,81,199,10414,24,4,170,6,2263
4340,23,1,105,189,4122,17,3,64,6,1552
4341,23,0,73,171,9699,76,0,125,6,2609
4342,37,0,62,157,9796,85,1,81,7,2708
4343,20,0,69,164,4220,75,4,129,4,2087
4344,34,0,105,194,7123,18,3,167,4,1691
4345,29,0,102,156,5550,75,2,61,9,2727
4346,64,1,117,168,7779,118,5,88,7,2945
4347,62,1,103,189,12634,22,0,120,6,2108
4348,18,0,83,191,6928,116,3,159,1,2263
